1	0	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	8
1	0	0	2	0
1	0	0	2	8
1	0	0	1	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	1
1	2	0	2	0
1	2	0	2	0
1	1	0	2	0
1	1	0	2	6
1	0	0	2	0
1	1	0	2	0
0	2	0	0	0
1	1	0	2	0
1	1	0	2	0
1	0	0	2	4
1	1	0	2	4
1	1	0	2	0
1	1	0	2	8
1	0	0	2	0
1	1	0	2	0
1	0	0	2	2
1	1	0	2	0
1	1	0	2	0
1	1	0	2	128
1	2	0	2	128
1	1	0	2	0
1	1	0	2	256
1	1	0	2	8
1	1	0	2	0
1	1	0	2	4
1	0	0	2	0
1	1	0	2	0
1	0	0	2	0
0	1	0	0	0
1	1	0	2	4
1	2	0	2	0
1	1	0	2	8
1	1	0	2	4
1	1	0	2	4
1	1	0	2	0
1	0	0	2	0
1	1	0	2	0
1	1	0	2	0
1	0	0	2	0
1	0	0	2	0
1	0	0	2	0
1	0	0	2	64
1	0	0	2	0
1	1	0	2	20
1	0	0	2	196
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	2	0	2	18
1	0	0	2	0
1	2	0	2	0
1	1	0	2	0
1	0	0	2	10
1	2	0	2	0
1	2	0	2	2
1	2	0	2	0
1	0	0	1	0
1	0	0	2	0
1	1	0	2	2
1	1	0	2	0
1	2	1	2	132
0	1	0	0	0
1	1	0	2	18
1	1	0	2	0
1	1	0	2	8
0	1	0	2	0
1	2	0	2	0
1	1	0	2	8
1	0	0	2	0
1	1	1	2	4
1	0	1	2	0
1	1	0	2	0
1	2	0	2	0
1	0	0	2	0
1	1	0	2	0
1	0	0	2	0
1	2	0	2	0
1	1	0	2	256
1	1	0	2	0
1	1	1	2	64
1	1	0	2	0
0	1	0	0	0
1	2	0	2	0
1	1	0	2	2
1	1	0	2	8
1	0	0	2	8
1	1	0	2	0
1	1	0	2	8
1	1	0	2	0
1	1	0	2	256
1	1	0	2	5
1	1	0	2	0
0	1	0	2	0
1	1	0	2	8
1	0	0	2	0
1	1	0	2	8
0	1	0	2	0
1	1	0	2	0
0	1	0	2	0
1	1	0	2	0
1	1	1	2	8
1	0	0	2	4
1	1	0	2	128
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	2	0	2	0
1	0	0	2	0
1	1	0	2	64
1	1	0	2	4
1	1	0	2	0
1	1	0	2	8
1	2	0	2	8
0	0	0	2	0
0	0	0	2	0
1	1	0	2	0
1	1	0	2	4
1	1	0	2	0
1	1	0	2	2
1	0	0	2	0
1	1	0	2	0
1	0	0	2	0
1	2	0	2	8
1	1	0	2	4
1	1	0	2	0
1	1	0	2	0
1	1	0	2	8
1	1	0	2	2
1	1	0	2	12
1	1	0	2	64
1	1	0	2	0
1	1	0	2	0
1	0	0	2	0
0	0	0	2	0
0	0	0	2	0
1	1	0	2	0
1	0	0	2	0
1	0	0	1	16
1	0	0	2	8
0	0	0	2	0
1	1	0	2	0
1	0	0	2	0
1	2	0	2	8
0	0	0	2	0
1	0	0	2	0
1	1	0	2	0
1	1	0	2	8
1	1	1	2	0
1	1	0	2	0
1	0	0	2	0
1	1	0	2	0
1	1	0	2	2
1	0	0	2	4
1	1	0	2	136
1	1	0	2	8
1	1	0	2	64
1	1	0	2	0
1	1	0	2	0
1	1	1	2	0
1	0	0	2	0
1	2	0	2	2
0	1	0	1	0
1	1	0	2	260
1	1	0	3	0
1	2	0	2	4
1	1	0	2	0
1	1	0	2	0
1	2	0	2	0
1	1	0	2	0
1	2	0	2	0
1	2	0	2	0
0	1	0	0	0
1	1	0	2	8
1	1	0	2	0
1	1	0	2	8
1	1	0	2	0
1	1	0	2	0
1	1	0	2	4
1	1	0	2	0
1	1	0	2	0
1	1	0	3	8
1	1	0	2	8
1	1	0	2	4
1	0	0	2	0
1	2	0	2	4
1	1	0	2	0
1	1	1	2	8
1	1	0	2	192
1	2	0	2	0
1	1	0	2	8
1	1	2	2	4
1	1	0	2	64
1	2	0	2	0
1	1	0	2	0
1	1	0	2	8
1	2	0	2	0
1	1	0	2	0
1	2	0	2	256
1	1	0	2	0
1	1	0	2	72
1	1	0	2	0
1	1	0	2	8
1	1	0	2	10
1	1	0	2	0
1	1	0	2	2
1	1	0	2	8
1	2	0	2	5
0	1	0	0	0
1	2	1	2	0
1	1	0	2	4
1	2	1	2	0
1	0	0	2	8
1	2	0	2	2
1	0	0	2	0
1	0	0	2	256
1	1	0	2	136
1	2	0	2	20
1	1	0	2	36
1	2	0	2	8
1	1	0	2	0
1	1	0	2	0
1	1	0	2	72
1	1	0	2	4
1	0	0	2	10
1	1	0	2	0
1	1	0	2	258
1	1	0	2	232
1	1	0	2	2
1	1	0	2	0
1	1	0	2	6
1	1	0	2	0
1	2	0	2	256
1	1	0	2	0
1	1	0	2	8
1	1	0	2	0
1	1	0	2	0
1	1	0	2	8
1	1	0	2	8
1	1	0	2	0
1	2	0	2	0
1	1	0	2	8
1	0	0	2	8
1	0	0	0	4
1	2	0	2	0
1	1	1	2	64
1	2	0	2	0
1	1	0	2	4
1	2	0	2	0
1	2	0	2	0
1	1	0	2	0
1	2	0	3	0
1	1	0	2	4
1	2	0	2	8
1	1	0	2	2
1	1	0	2	0
1	1	0	2	8
1	0	1	2	1
1	2	1	2	0
1	2	0	2	0
1	2	0	2	0
1	2	0	2	64
1	2	0	2	0
1	1	0	2	0
1	1	0	2	0
1	2	1	2	8
1	2	0	2	10
1	1	0	2	0
1	1	0	1	128
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	2	0	2	0
1	2	2	2	8
1	2	1	2	0
1	1	0	2	0
1	2	0	2	0
1	1	0	2	259
1	1	0	2	0
1	2	0	2	8
1	2	1	2	8
1	1	0	2	0
1	2	0	2	8
1	2	0	2	0
1	2	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	257
1	2	3	2	136
1	1	0	2	4
1	1	0	2	8
1	0	0	2	6
1	1	0	2	4
1	1	3	2	0
1	1	0	2	0
1	1	0	2	0
1	2	0	2	0
1	2	0	2	72
1	1	0	2	260
1	2	0	2	272
1	2	0	2	8
1	2	0	2	0
1	1	0	2	2
1	2	0	2	8
1	2	0	2	8
1	1	0	2	8
1	1	0	2	0
1	1	0	2	8
1	1	0	2	8
1	1	1	2	2
1	1	0	2	0
1	1	0	2	8
1	1	0	2	0
1	1	1	2	0
1	1	0	2	0
1	2	0	2	260
1	1	0	2	12
1	1	0	2	0
1	2	0	2	8
1	1	0	2	72
1	1	3	2	0
1	0	0	2	4
1	1	0	2	4
1	1	0	2	0
1	1	0	2	8
1	1	2	2	3
1	1	3	2	0
1	2	0	2	72
1	1	0	2	8
1	1	0	2	0
1	0	0	2	12
1	1	0	2	0
1	2	0	2	8
1	0	0	2	0
1	0	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	0	0	2	0
1	2	0	2	4
1	1	0	2	0
1	1	0	0	0
1	1	0	2	0
1	1	0	0	0
1	1	0	2	0
1	1	0	2	0
1	2	0	2	0
1	2	0	2	0
1	1	0	2	0
1	2	0	2	0
1	1	0	2	0
1	1	0	2	8
1	1	0	2	0
1	0	0	2	9
1	1	0	2	0
1	1	0	0	0
1	0	0	2	0
1	2	0	2	0
1	1	0	2	0
1	1	0	2	0
1	0	0	2	0
1	1	0	2	0
1	2	0	2	0
1	2	0	2	0
1	1	0	2	0
1	2	0	2	0
1	0	0	2	0
1	1	0	2	0
1	2	0	2	0
1	0	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	8
1	1	0	2	0
1	0	0	2	4
1	1	0	2	72
1	1	0	2	0
1	2	0	2	0
1	1	0	2	0
1	2	0	2	0
1	0	0	2	0
1	2	0	2	0
1	1	0	2	0
1	2	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	4
1	1	0	2	0
1	0	0	2	0
1	1	0	2	0
1	2	0	2	4
1	1	0	0	0
1	1	0	0	0
1	0	0	2	0
1	2	0	2	8
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	2	0	2	4
1	2	0	2	0
1	1	0	2	0
1	2	0	2	0
1	0	0	2	4
1	1	0	2	0
1	0	0	2	0
1	2	0	2	0
1	1	0	2	0
1	1	0	2	132
1	1	0	2	0
1	1	0	0	0
1	2	0	2	0
1	1	0	2	0
1	1	0	2	0
1	2	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	1
1	1	0	2	4
1	1	0	2	0
1	2	0	2	0
1	1	0	2	0
1	2	0	2	0
1	1	0	2	0
1	1	0	2	0
1	0	0	2	0
1	1	0	2	0
1	1	0	2	0
1	2	0	2	0
1	1	0	2	8
1	1	0	2	0
1	2	0	2	0
1	2	0	3	0
1	2	0	2	4
1	2	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	12
1	2	0	2	0
1	0	0	2	4
1	1	0	2	0
1	2	0	2	0
1	2	0	2	136
1	2	0	2	0
1	0	0	2	8
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	2	0	2	0
1	2	0	2	8
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	2	0	2	4
1	2	0	2	8
1	1	0	2	0
1	2	0	2	0
1	2	0	2	1
1	1	0	2	0
1	2	0	2	0
1	2	0	2	0
1	2	0	2	0
1	2	0	2	1
1	2	0	3	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	0	0	2	8
1	2	0	2	0
1	1	0	2	8
1	1	0	2	8
1	2	0	2	8
1	0	0	0	0
1	2	0	2	0
1	0	0	2	0
1	2	0	2	0
1	1	0	2	0
1	2	0	2	0
1	2	0	2	0
1	0	0	2	8
1	1	0	2	4
1	1	0	2	0
1	1	0	2	0
1	2	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	2	0	2	0
1	0	0	2	0
1	1	0	2	8
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	4
1	1	0	2	0
1	1	0	2	132
1	2	0	2	0
1	2	0	2	0
1	2	0	2	0
1	1	0	2	8
1	2	0	2	0
1	2	0	2	0
1	1	0	2	0
1	2	0	2	0
1	1	0	2	0
1	1	0	0	0
1	0	0	2	0
1	2	0	2	0
1	1	0	2	0
1	0	0	0	8
1	1	0	2	0
1	1	0	2	4
1	2	0	2	0
1	1	0	2	132
1	2	0	2	0
1	2	0	2	0
1	1	0	2	0
1	1	0	2	4
1	2	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	2	0	2	0
1	1	0	2	0
1	0	0	2	0
1	2	0	2	4
1	1	0	2	0
1	1	0	2	0
1	1	0	2	4
1	2	0	2	0
1	2	0	2	0
1	2	0	2	4
1	2	0	0	0
1	0	0	2	140
1	1	0	2	0
1	1	0	2	0
1	0	0	2	0
1	1	0	3	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	2	0	2	4
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	2	0	2	0
1	2	0	2	128
1	2	0	2	0
1	0	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	4
1	1	0	2	0
1	1	0	2	0
1	1	0	2	4
1	1	0	2	32
1	0	0	0	0
1	1	0	2	0
1	1	0	2	0
1	2	0	2	0
1	2	0	2	0
1	2	0	2	12
1	1	0	2	0
1	1	0	2	4
1	1	0	2	0
1	1	0	2	0
1	2	0	2	0
1	1	0	2	0
1	2	0	2	0
1	0	0	2	0
1	0	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	2	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	8
1	0	0	2	132
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	2	0	2	0
1	0	0	2	0
1	0	0	2	0
1	1	0	2	0
1	2	0	2	0
1	1	0	2	0
1	1	0	2	0
1	2	0	2	0
1	1	0	2	128
1	1	0	2	0
1	1	0	2	12
1	1	0	2	0
1	1	0	2	0
1	2	0	2	0
1	1	0	2	8
1	2	0	2	0
1	1	0	1	4
1	2	0	2	0
1	2	0	2	0
1	1	0	2	4
1	2	0	2	0
1	0	0	0	0
1	2	0	2	0
1	1	0	2	0
1	2	0	2	0
1	1	0	2	0
1	2	0	2	0
1	1	0	2	8
1	1	0	2	0
1	1	0	3	4
1	1	0	2	0
1	1	0	2	0
1	0	0	2	4
1	0	0	2	0
1	2	0	2	0
1	2	0	2	0
1	2	0	2	0
1	2	0	2	4
1	1	0	2	0
1	2	0	2	0
1	2	0	2	0
1	1	0	2	0
1	1	0	2	0
1	2	0	2	0
1	1	0	2	0
1	2	0	0	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	8
1	1	0	2	4
1	1	0	2	0
1	1	0	2	0
1	2	0	2	0
1	0	0	2	0
1	0	0	2	0
1	2	0	2	0
1	1	0	2	8
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	0	0	2	0
1	1	0	2	4
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	2	0	2	0
1	1	0	2	0
1	0	0	2	0
1	2	0	2	0
1	2	0	2	8
1	1	0	2	8
1	0	0	2	0
1	1	0	2	0
1	0	0	2	0
1	0	0	2	0
1	1	0	2	0
1	1	0	2	0
1	2	0	2	8
1	2	0	2	0
1	2	0	2	4
1	1	0	2	0
1	1	0	2	0
1	1	0	2	8
1	1	0	0	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	1	0	2	0
1	2	0	2	8
1	2	0	2	0
1	2	0	2	0
1	1	0	2	0
1	2	0	2	0
1	0	0	1	0
1	1	0	1	0
1	1	0	1	0
1	0	0	1	0
1	0	0	1	0
1	1	0	1	128
1	1	0	2	0
1	0	0	1	0
1	1	0	1	0
1	1	0	1	0
1	2	0	1	128
1	0	0	2	0
1	1	0	1	4
1	1	0	1	0
1	1	0	1	0
1	1	0	1	4
1	1	0	1	0
1	2	0	2	8
1	1	0	1	0
1	0	0	1	1
1	1	0	1	0
1	0	0	1	8
1	0	0	2	0
1	2	0	1	0
1	0	0	2	0
1	0	0	1	0
1	0	0	1	0
1	0	0	2	0
1	1	0	1	4
1	1	0	1	0
1	1	0	1	0
1	1	0	1	0
1	0	0	1	0
1	0	0	2	0
1	0	0	1	0
1	0	0	1	0
1	0	0	1	0
1	0	0	1	0
1	0	0	1	0
1	1	0	1	128
1	0	0	0	0
1	1	0	0	0
1	0	0	1	0
1	1	0	1	0
1	0	0	1	0
1	0	0	1	0
1	0	0	1	0
1	1	0	1	0
1	0	0	1	0
1	0	0	1	0
1	0	0	1	0
1	0	0	1	0
1	0	0	1	0
1	0	0	2	0
1	0	0	1	0
1	0	0	1	0
1	0	0	1	0
1	1	0	1	0
1	1	0	1	128
1	1	0	1	0
1	1	0	1	4
1	0	0	1	0
1	0	0	1	8
1	0	0	2	0
1	0	0	1	0
1	1	0	1	0
1	1	0	1	128
1	0	0	2	0
1	0	0	1	0
1	1	0	2	4
1	0	0	1	0
1	0	0	1	136
1	1	0	1	0
1	0	0	1	0
1	0	0	1	0
1	0	0	1	0
1	1	0	1	1
1	1	0	1	0
1	2	0	1	0
1	1	0	1	0
1	2	0	2	0
1	1	0	1	0
1	1	0	1	0
1	1	0	1	0
1	0	0	1	0
1	0	0	1	0
1	1	0	1	0
1	0	0	1	0
1	2	0	1	0
1	1	0	1	0
1	0	0	1	0
1	1	0	1	0
1	2	0	1	0
1	1	0	1	8
1	1	0	1	0
1	1	0	1	0
1	0	0	1	0
1	2	0	1	0
1	1	0	0	0
1	0	0	1	4
1	1	0	1	0
1	0	0	1	0
1	1	0	1	0
1	1	0	1	0
1	1	0	1	0
1	1	0	1	12
1	0	0	1	0
1	0	0	1	0
1	1	0	1	0
1	1	0	1	8
1	1	0	1	0
1	1	0	1	0
1	1	0	1	4
1	1	0	1	8
1	0	0	1	128
1	1	0	1	0
1	0	0	1	0
1	1	0	1	0
1	2	0	1	0
1	1	0	1	0
1	1	0	1	0
1	1	0	1	4
1	0	0	1	0
1	1	0	1	4
1	1	0	1	4
1	1	0	1	8
1	1	0	1	0
1	1	0	1	8
1	2	0	1	0
1	1	0	1	0
1	2	0	1	0
1	2	0	1	0
1	1	0	1	0
1	1	0	1	64
1	2	0	1	0
1	0	0	1	0
1	0	0	1	0
1	1	0	2	4
1	2	0	1	0
1	1	0	2	0
1	0	0	1	8
1	0	0	1	0
1	0	0	1	4
1	1	0	1	4
1	1	0	1	0
1	1	0	1	0
1	1	0	1	68
1	2	0	1	0
1	1	0	1	0
1	1	0	1	0
1	2	0	1	13
1	1	0	1	0
1	0	0	1	0
1	0	0	1	4
1	0	0	1	0
1	1	0	1	0
1	2	0	1	0
1	1	0	1	4
1	1	0	3	4
1	1	0	1	4
1	1	0	1	0
1	1	0	1	0
1	0	0	1	4
1	0	0	1	4
1	0	0	1	0
1	1	0	1	0
1	1	0	1	0
1	1	0	0	0
1	0	0	1	0
1	2	0	1	0
1	1	0	1	0
1	1	0	1	0
1	1	0	1	0
1	1	0	1	0
1	0	0	1	0
1	2	0	2	0
1	2	0	2	8
1	0	0	1	0
1	0	0	2	0
1	0	0	1	0
1	0	0	1	4
1	1	0	1	256
1	1	0	2	8
1	2	0	1	4
1	1	0	1	0
1	1	0	1	272
1	1	0	1	0
1	1	1	1	0
1	1	0	1	256
1	2	0	1	0
1	1	0	1	136
1	2	0	1	256
1	1	0	1	272
1	1	0	1	260
1	1	2	1	21
1	0	0	1	0
1	1	0	1	0
1	1	1	1	0
1	1	2	1	16
1	1	0	1	0
0	0	0	1	0
0	1	0	1	0
1	1	0	1	257
1	1	0	1	256
1	2	0	1	0
1	1	0	1	256
1	1	0	1	4
1	0	0	1	0
1	1	0	1	16
1	1	0	1	16
1	1	2	1	0
1	1	0	1	0
1	0	2	1	16
1	1	0	1	32
1	1	2	1	0
1	1	0	1	16
1	2	2	1	288
0	1	0	1	0
1	1	0	1	0
1	1	0	1	8
1	2	2	1	5
1	1	0	1	76
1	1	2	2	14
1	1	0	1	272
1	2	2	1	2
1	2	2	1	256
1	1	2	1	16
1	2	2	1	32
1	0	3	1	128
0	1	0	1	0
0	1	0	0	0
1	1	0	1	0
1	1	0	1	256
1	1	0	1	256
0	2	0	1	0
1	0	2	1	0
1	0	0	1	2
0	1	0	0	0
1	1	0	1	0
0	1	0	1	0
1	1	0	1	260
1	1	0	1	256
1	1	0	1	72
1	1	2	1	64
1	1	0	1	256
1	1	0	1	4
0	1	0	1	0
1	2	2	1	4
1	2	0	1	256
1	1	0	1	0
1	0	0	1	128
1	2	0	1	256
1	2	0	1	256
1	2	0	1	256
1	2	2	1	0
1	1	0	1	4
1	1	0	1	48
1	1	0	1	0
1	1	0	1	0
1	0	0	1	8
1	2	0	1	0
1	2	2	1	0
1	1	0	1	16
1	1	0	1	272
1	1	2	1	0
1	1	0	1	72
1	1	2	1	4
1	0	0	1	0
1	1	0	1	16
1	1	2	1	17
1	1	2	1	8
0	2	0	1	0
0	1	0	1	0
1	0	0	1	256
1	2	0	1	8
1	0	0	1	16
1	0	2	1	8
1	1	0	1	8
1	0	2	1	260
1	1	2	1	5
1	1	2	1	256
1	1	2	1	256
1	2	2	1	4
0	1	0	0	0
1	0	2	3	256
1	2	0	1	260
1	1	0	3	160
1	1	1	1	0
1	1	0	1	34
1	2	0	1	68
1	2	2	1	256
1	1	0	2	8
1	1	2	1	4
1	1	3	2	8
1	1	2	1	74
0	1	0	1	0
1	1	0	1	0
1	2	0	1	4
1	2	0	1	16
1	0	0	1	72
1	1	0	1	0
1	1	0	2	8
0	1	0	0	0
1	1	0	1	128
1	1	0	1	0
1	1	0	1	128
1	1	2	1	0
1	1	2	1	272
1	1	1	1	8
1	1	2	1	32
0	1	0	0	0
1	2	0	1	288
1	0	0	1	0
1	2	0	1	0
1	1	0	1	128
1	2	3	1	0
1	1	0	1	16
1	0	1	1	0
1	1	0	1	256
1	1	0	1	16
1	2	0	1	32
1	1	0	1	0
1	0	0	1	256
0	2	0	1	0
1	1	0	1	32
1	2	0	2	4
1	0	1	1	256
0	1	0	1	0
1	1	0	1	16
1	1	0	1	20
0	1	0	1	0
1	1	0	1	0
1	1	0	1	0
1	2	0	1	16
1	1	0	1	192
1	1	0	1	272
1	1	1	1	256
1	1	0	1	8
1	1	0	1	256
1	1	0	1	16
1	1	0	1	12
1	1	0	1	256
0	1	0	1	0
1	1	2	1	272
1	1	0	1	16
1	1	0	2	16
1	1	0	1	8
1	1	0	1	272
1	1	2	1	0
1	1	3	1	256
1	1	0	1	0
1	0	1	1	0
1	1	2	1	257
1	1	0	1	264
1	1	0	1	76
1	1	0	1	10
1	1	0	1	256
1	0	0	1	0
1	1	0	1	8
1	1	0	1	64
1	1	2	1	0
1	1	0	2	0
1	2	2	1	5
1	2	2	1	0
1	2	2	1	0
1	1	2	1	256
1	1	0	1	0
0	0	0	1	0
1	1	0	2	72
1	1	0	3	0
1	0	0	3	0
1	0	0	2	72
1	1	0	2	0
1	1	2	2	385
1	2	2	2	2
1	1	0	1	0
1	1	2	2	0
1	1	0	0	0
1	1	0	2	256
1	2	0	1	8
1	1	0	1	0
1	0	0	0	128
1	1	0	2	12
1	1	0	0	0
1	1	0	2	0
1	1	0	1	12
1	1	0	2	200
1	1	0	1	8
1	0	0	1	72
1	0	0	1	0
1	2	0	2	32
1	0	0	0	8
1	1	0	2	2
1	1	0	0	8
1	1	0	2	320
1	2	0	1	8
1	2	0	0	8
1	1	0	2	8
1	2	1	1	288
1	0	0	1	0
1	1	0	2	0
1	1	0	1	0
1	0	3	2	0
1	0	0	1	12
1	1	1	1	0
1	0	0	1	0
1	1	0	0	12
1	1	3	1	0
1	0	0	1	8
1	1	0	2	64
0	1	0	1	0
1	1	0	2	8
1	0	0	2	0
1	0	0	2	72
1	1	0	2	0
1	1	1	1	8
1	1	2	2	28
1	2	0	2	0
1	0	0	2	8
0	1	0	0	0
1	2	0	1	8
1	2	2	1	288
1	2	0	0	256
1	2	0	0	0
1	1	3	2	32
1	2	0	2	6
1	2	2	2	8
1	1	0	0	8
1	1	2	1	0
0	1	0	1	0
1	1	0	2	44
1	1	0	2	72
1	1	0	2	0
1	1	0	1	256
1	1	0	1	8
1	0	0	0	8
1	1	0	2	0
1	2	3	0	32
1	0	0	0	8
1	0	0	0	256
1	2	0	0	256
1	0	0	2	8
1	1	1	1	4
1	1	0	2	12
1	0	0	0	8
1	1	0	2	8
1	1	2	2	8
1	1	0	0	144
1	1	2	2	6
1	0	2	0	5
1	1	0	0	0
1	1	0	0	8
1	1	2	2	72
1	2	0	2	0
1	1	2	2	8
1	1	0	0	8
1	1	0	0	136
1	1	0	2	0
1	2	0	2	72
1	1	0	1	0
0	1	0	1	0
1	1	1	0	8
1	1	2	2	268
1	1	0	2	72
1	1	2	2	8
1	1	0	2	8
1	2	3	2	2
1	2	0	2	12
1	2	0	0	72
1	1	0	0	0
1	1	0	1	72
1	1	0	2	76
1	1	0	2	72
1	0	0	2	8
1	2	0	0	8
1	1	0	2	12
1	1	0	0	8
1	1	0	0	32
1	1	0	0	0
1	1	1	2	0
1	2	0	2	8
1	1	0	2	4
0	1	0	2	0
1	1	0	0	4
1	2	0	0	0
1	1	0	1	4
1	2	0	3	0
1	1	0	0	8
1	1	0	2	4
1	1	0	2	4
0	1	0	2	0
1	1	0	2	72
1	0	0	2	12
1	2	0	2	0
1	2	2	1	4
1	1	0	2	8
1	0	0	2	14
1	1	0	0	256
1	1	0	2	276
1	1	0	2	8
1	1	0	1	128
1	1	0	1	0
0	1	0	1	0
1	0	0	1	128
1	0	0	2	76
0	2	0	2	0
1	1	0	1	34
1	1	0	0	272
1	1	2	1	0
1	1	0	1	296
1	1	0	2	8
1	1	0	2	8
0	1	0	2	0
1	2	0	2	48
1	2	2	2	72
1	2	0	2	72
1	1	0	2	8
1	2	0	2	256
1	1	1	2	0
0	1	0	2	0
1	2	0	2	256
1	1	0	0	0
1	1	0	0	168
1	1	0	2	0
1	1	0	1	16
1	1	0	2	12
1	2	1	1	72
1	2	0	0	0
1	1	0	2	8
1	1	2	2	8
1	1	1	2	0
1	0	0	2	8
1	1	0	2	12
1	1	0	0	14
1	0	0	3	258
1	0	0	2	8
1	1	0	2	8
1	1	1	2	12
1	1	0	2	12
1	1	0	1	0
1	1	0	1	0
1	1	0	2	4
0	1	0	0	4
1	1	0	2	0
1	1	2	1	256
1	1	0	1	8
1	1	2	1	8
1	1	0	1	256
1	2	2	1	256
1	1	0	0	8
1	1	0	1	272
1	1	0	1	264
1	1	0	2	8
1	1	0	0	0
1	1	0	1	8
1	0	0	2	256
1	0	0	0	32
1	1	0	1	72
1	1	0	1	72
1	1	0	2	8
1	1	0	0	40
1	1	0	0	72
1	2	0	2	0
0	0	0	2	0
1	2	0	2	128
1	1	0	2	6
1	1	1	1	256
1	1	0	0	8
1	2	0	2	8
1	1	0	1	8
1	0	0	2	0
1	1	0	2	260
1	0	0	0	56
1	1	0	2	8
1	1	0	2	72
1	1	0	2	8
1	1	0	2	0
1	1	0	0	4
1	1	0	2	4
1	1	1	1	260
1	1	0	0	4
