7599	7207	0	738	567	0	2361
7599	7207	0	738	567	0	2361
7599	7207	0	738	567	0	2361
7599	7207	0	738	567	0	2361
4052	3203	0	212	3273	0	4255
0	0	0	0	0	0	0
0	0	0	0	0	0	0
22291	0	0	2340	0	0	4681
10288	0	0	0	0	0	2488
5349	8456	0	24350	0	0	1202
22291	0	0	2184	0	0	13107
5815	0	6194	2631	0	0	1913
8722	9191	0	1531	0	0	1224
4776	0	0	1724	0	0	1724
4361	2297	9291	840	0	0	1680
4361	6893	0	0	0	0	2708
3429	0	3653	1622	2495	0	4217
9752	0	0	135	520	0	1624
9119	2402	3237	0	0	0	5839
14860	0	0	376	0	0	2259
4893	0	0	0	0	0	1956
16718	0	0	0	0	0	2849
3933	0	0	0	0	0	744
1486	2348	0	155	0	575	2174
8573	0	0	0	0	0	8886
0	0	0	2048	0	0	0
8916	16442	0	160	0	0	963
9036	5713	0	724	0	0	362
0	0	0	2184	0	0	0
3343	0	0	2309	0	0	3175
6079	0	0	1536	0	0	1024
5459	0	2907	0	531	0	829
5815	0	0	0	0	0	3479
8916	0	0	481	0	0	963
5144	0	0	936	0	0	2808
10288	0	0	1057	0	0	2114
8359	7927	3561	2202	0	0	15144
9553	0	0	910	0	0	3640
8359	0	0	0	0	0	17164
5144	8131	0	851	0	0	1702
7430	11744	0	618	0	0	1236
6524	5156	0	166	639	0	4990
7599	9609	0	1124	0	2379	1927
10288	0	0	897	0	0	0
4361	0	0	569	0	0	1424
11145	3523	0	2860	5001	0	0
6079	0	0	0	0	0	2048
14330	7550	0	2445	0	1811	2934
5144	0	10959	0	0	0	1985
6687	0	0	0	0	0	0
9553	0	0	0	3938	0	1024
2229	0	14246	0	0	0	0
12441	0	0	0	0	0	5754
6687	0	0	0	0	0	0
15734	6217	0	0	0	0	3542
5572	0	0	618	0	0	4946
22291	0	0	0	0	0	13107
5944	7046	0	1863	1194	0	2484
22291	0	0	2184	0	0	13107
22291	0	0	2340	0	0	4681
6687	0	0	0	0	0	1365
6687	0	0	1129	0	0	3389
0	0	0	2340	0	0	0
7775	0	0	0	0	0	3932
3429	8131	0	936	0	0	2808
16718	0	0	3120	0	0	6241
5015	10570	14246	7067	617	0	3212
8359	0	0	0	0	0	4681
10288	16262	0	618	0	0	1236
15046	2642	0	0	0	0	5898
3184	0	0	1406	0	0	3093
13931	0	0	805	0	0	2685
3039	9609	0	0	0	0	0
16718	0	0	1560	0	0	10922
4559	4804	0	310	597	0	3727
15285	3020	0	0	0	0	2577
22291	0	0	2184	0	0	13107
8916	7046	0	0	0	0	0
6687	0	0	1213	0	0	2427
4458	11744	9497	724	0	0	2029
4458	0	0	1328	0	0	4428
8359	13212	0	292	0	0	2340
13374	0	0	0	0	0	2340
6524	2578	0	0	0	0	5927
11145	0	0	0	0	3792	10240
4458	2348	9497	8777	0	1083	2925
6965	6606	0	612	2944	0	2756
6687	0	3561	833	0	0	1388
7114	6747	0	718	0	0	4311
9553	0	0	448	0	0	10773
0	0	0	2340	0	0	0
8359	0	0	0	0	0	840
9287	0	0	895	0	0	2864
6687	0	28493	520	0	0	9362
3715	0	0	885	0	0	1476
3343	0	0	264	0	0	1585
8628	6819	0	0	0	0	407
19106	0	0	885	0	0	1771
2907	4595	0	854	0	0	1139
8916	7046	0	474	0	0	0
10176	4595	0	304	0	0	5181
7430	0	0	1018	0	0	2376
13374	0	0	334	0	0	3343
5144	0	0	1404	0	0	1872
9553	5033	6784	918	0	0	2449
9223	0	0	762	0	0	2540
4893	5156	0	857	659	635	343
6687	0	0	1553	543	0	2259
9553	0	0	26214	0	0	936
0	0	0	7992	0	0	799
8359	13212	17808	885	0	0	0
7430	0	0	762	0	0	3048
0	0	0	0	0	0	0
11941	7550	5088	0	0	0	1927
8359	0	0	1638	0	0	6553
22291	0	0	2184	0	0	4369
12538	0	0	0	0	0	1659
6079	0	0	1787	0	0	1191
4665	0	0	151	0	559	4832
2907	4595	0	0	0	0	0
0	0	0	2184	0	0	0
7430	0	0	1129	1862	0	2259
13374	0	0	0	0	0	6779
6079	3203	0	804	0	744	804
3519	0	0	1170	0	0	1560
3933	0	8380	10369	0	0	1659
7867	6217	0	1063	0	0	851
6687	14093	0	712	0	0	5223
5279	2781	0	1459	0	0	3244
8722	2297	0	149	0	0	6583
7867	0	0	1384	0	0	1846
8359	8808	0	780	0	0	1040
11145	0	0	963	0	0	1927
5015	0	0	0	1266	0	4281
8024	0	0	0	0	0	2404
9553	0	0	3360	0	0	5041
11801	0	0	522	670	0	2440
9553	0	0	1268	0	0	2114
10558	2781	0	0	2124	1363	368
17832	0	0	0	0	0	3449
17832	0	0	0	0	0	3449
7430	0	0	3120	0	0	1040
6079	0	0	0	0	0	5371
13374	0	0	1092	0	0	3276
7961	0	0	0	0	0	1697
10699	0	5698	7985	1059	0	4405
9834	6217	0	0	0	0	5313
22291	0	0	0	0	0	4369
16718	0	0	0	0	0	3120
22291	0	0	0	0	0	5041
32099	0	0	26972	0	0	668
7430	7829	0	1213	2800	0	485
9959	6747	0	0	0	0	1702
3715	0	0	0	0	0	5957
2786	0	0	1008	0	0	1512
7599	2402	0	940	0	0	3449
13374	0	0	24418	1817	0	1890
8722	0	0	1592	0	0	2730
8722	0	0	1592	0	0	2730
7229	0	0	5782	10109	0	2102
19106	0	0	2091	0	0	6971
9553	0	0	1489	1909	0	2978
7268	6893	0	0	0	0	2316
5015	0	0	1045	1340	0	1742
3343	0	0	2443	0	0	2586
9553	0	0	0	0	0	1024
8628	10229	0	0	0	0	1252
11145	0	0	3091	2377	0	1236
11145	17617	0	1092	0	0	10922
1857	0	0	3196	614	1184	1598
5900	6217	0	969	0	0	1938
3614	5713	3850	857	0	635	4117
6687	5285	0	1716	0	0	2496
6269	3303	0	2867	787	758	2048
1555	0	0	0	0	0	4059
11145	0	0	0	0	0	0
10558	0	0	762	0	0	762
3184	0	3392	0	0	0	2250
4458	0	3165	0	0	0	1895
6368	5033	0	612	0	0	2143
3715	0	0	6436	1687	0	2340
6556	4145	0	0	0	0	1702
11630	0	0	774	0	955	1032
11630	0	0	774	0	955	1032
8359	0	0	885	0	0	1771
10288	4065	0	1445	926	0	481
16718	0	0	0	0	0	1285
1555	2458	0	0	0	0	1717
8916	0	0	853	13784	632	1024
13374	0	0	0	0	0	744
7867	6217	0	409	0	0	4096
9331	2458	0	166	0	0	4657
22291	0	0	2520	0	0	5041
5144	8131	0	0	0	0	0
5144	0	0	1365	0	0	2730
6471	3409	0	0	0	3325	3142
22291	0	0	2048	0	0	4096
9331	4916	0	0	0	0	5322
6687	0	0	840	0	0	3360
13374	15855	0	0	0	0	2674
8359	0	0	0	0	0	2849
13374	0	0	1585	0	0	2114
4458	0	0	958	0	0	4215
5572	0	0	555	0	0	1110
4314	3409	0	866	666	1284	0
2845	6747	0	0	538	0	1680
4012	2114	0	0	0	0	17582
9959	4498	0	0	0	0	1918
6687	0	5698	25049	0	0	873
10786	0	0	2019	5179	3325	4488
5944	0	0	642	617	0	3212
3343	0	0	0	0	0	2313
5572	0	0	0	2838	0	1771
3715	0	0	0	0	0	0
22291	0	0	2048	0	0	4096
6079	0	0	2572	3645	0	5687
8359	0	0	448	0	0	897
3184	0	6784	3400	0	0	3091
10176	0	0	154	0	572	8655
8628	0	0	2696	0	0	2073
4665	4916	0	5230	7100	0	6153
7268	4595	0	0	0	0	2598
5572	2202	2968	450	4624	0	901
8722	0	0	869	0	0	2609
5691	2249	0	282	0	0	16666
6823	0	0	0	0	534	866
10031	7927	0	3864	9511	572	2163
3184	12583	0	1606	3706	594	321
4893	2578	3474	1076	0	0	3384
6687	0	0	722	2780	0	481
7599	4804	0	959	0	1184	6074
6524	0	0	0	0	0	1344
3519	0	7498	0	0	0	0
5815	6893	3097	0	2681	0	22509
8722	9191	0	2804	1703	0	2066
5815	6893	0	772	0	0	2782
6079	4804	0	0	0	0	9544
9331	0	0	1061	0	0	3034
2907	4595	0	590	567	0	4723
8359	0	0	0	0	0	1517
4893	7734	0	1310	4411	0	2949
8722	2297	0	0	2851	0	5041
8916	0	0	472	0	0	2835
9119	0	0	1927	570	0	5041
4559	0	0	0	4996	0	8661
10288	0	0	362	1392	0	4344
5944	2348	0	1304	6691	0	2899
11145	0	0	1152	1899	0	987
7867	0	0	0	0	0	9466
10402	0	0	783	0	0	3135
4893	0	0	636	1835	0	3817
0	0	0	0	0	0	0
10918	4314	0	297	0	0	6553
13931	0	0	1739	3345	0	2899
10886	4916	0	1504	0	0	3678
10489	4145	2793	0	0	0	1771
10638	7207	3237	0	0	0	2647
7716	0	0	722	0	0	0
5144	0	0	6820	5132	0	2075
8537	2249	0	19190	5021	0	12010
7039	0	0	0	0	0	0
7039	0	0	2104	0	0	3006
7268	0	0	0	0	0	318
6269	0	0	0	0	0	1149
9553	0	0	360	0	1333	0
14330	7550	0	23163	8691	0	0
6368	0	0	0	0	0	7349
11145	4404	0	438	1687	541	1755
5691	0	0	0	0	0	4096
10699	4228	5698	262	0	0	3670
9119	2402	0	1449	0	0	3479
7430	2348	0	1260	6059	1750	945
8105	3203	0	185	0	0	8145
3614	5713	0	2397	2305	740	399
11145	5872	0	1524	0	0	5334
12158	2402	0	0	0	0	6133
13717	5420	0	341	2625	0	5461
6687	10570	0	0	0	0	4766
6687	2642	0	1724	0	0	3794
10699	0	0	0	0	0	7740
6368	0	3392	334	1929	1238	1671
7867	0	0	3960	0	0	1440
6687	2642	0	1472	0	0	4786
7165	0	0	252	0	0	3024
2907	2297	0	326	0	0	4564
15432	0	0	1680	0	0	5881
0	0	0	26624	0	0	0
4559	2402	0	0	0	0	5206
10886	12291	0	0	0	0	7318
14330	7550	0	7992	7684	5920	799
8916	11744	0	1129	2483	0	968
6471	3409	0	0	0	1453	0
10558	0	0	1260	2423	0	3150
8155	2578	0	1144	550	0	6009
8155	7734	0	0	1881	0	3260
11145	0	23744	6144	15753	0	6144
11145	4404	0	0	0	0	0
4776	0	0	22755	15753	0	0
6687	0	0	528	0	0	7399
12860	0	0	512	3938	0	0
11630	4595	12388	0	0	0	6036
8105	9609	0	445	857	0	445
13003	5872	0	0	0	0	720
6556	0	0	0	0	0	1755
12737	5033	0	0	0	0	336
8359	0	0	655	0	0	6553
7430	0	0	0	0	3193	0
6687	0	0	3855	3706	0	0
10699	0	0	141	0	0	2553
5244	6217	0	0	0	0	1631
11145	0	0	1110	0	0	2221
8916	0	0	287	3869	0	3736
5815	2297	0	0	0	0	2609
14860	11744	0	0	0	0	5825
13374	0	0	0	0	0	15728
5815	2297	0	0	0	0	4681
10176	4595	0	141	0	0	0
8359	6606	0	840	0	0	3360
2907	2297	3097	2008	482	0	1506
3262	12890	0	420	0	0	840
6687	5285	0	6586	12666	0	5927
4665	4916	0	151	1750	0	5764
8916	4697	0	0	0	0	4428
6079	4804	3237	143	0	0	1717
2786	0	0	1139	0	0	2279
8359	13212	0	0	0	0	1680
10132	3203	0	1927	0	713	1542
13374	21140	0	1310	0	0	2621
3614	0	0	787	0	0	315
22291	0	0	7561	0	0	5041
11382	4498	0	0	3058	0	2226
8537	4498	0	0	0	0	2508
5815	0	0	1180	2270	0	590
8024	0	0	5461	4773	0	0
7430	5872	0	0	0	0	0
5144	0	3653	1544	0	635	2744
10448	0	0	956	1839	0	1913
4776	0	0	949	0	0	4748
3110	4916	0	0	1161	0	8758
5815	0	6194	1248	0	0	624
15325	6606	0	0	0	0	2520
7867	6217	0	4255	0	0	0
8359	0	4452	0	0	0	789
12158	0	0	26381	0	0	1110
5732	3020	0	0	0	705	1905
3519	11126	0	0	0	0	1985
5572	0	0	2033	0	0	3163
10699	4228	0	4915	0	0	0
4179	6606	0	399	0	0	11189
8359	13212	0	0	0	0	1985
11464	3020	0	1191	0	0	3177
11801	0	0	1143	0	0	7620
6079	7207	0	893	0	0	7447
2572	0	0	516	0	955	2064
6917	3644	0	0	0	879	949
1555	2458	0	0	0	561	3944
8537	11245	0	630	0	0	2520
13374	0	0	4096	9452	0	3276
7599	7207	0	306	0	0	1837
7114	2249	0	0	0	0	3150
8722	0	3097	293	0	0	2938
6687	0	3561	0	0	0	3309
9119	4804	3237	479	614	0	5754
6079	3203	0	24576	0	758	1228
3933	0	0	187	720	0	748
9178	6217	0	0	0	0	1956
9331	0	0	1371	0	0	1828
4361	6893	0	22685	1211	0	945
9959	4498	0	0	1853	0	1927
8916	2348	0	0	0	0	4894
10638	2402	0	871	670	0	0
5572	0	0	0	3913	0	2442
10558	0	7498	1323	0	0	6619
12158	0	0	0	857	0	2229
11145	0	0	0	0	0	1110
11145	4404	0	1048	0	0	2097
14330	0	0	0	3360	0	0
11801	4145	0	0	0	0	1755
4458	3523	0	0	913	0	1899
8188	0	0	1424	0	479	777
12158	0	0	0	0	0	11155
6368	0	0	5659	3437	0	5362
5349	2114	0	0	0	0	2066
9331	0	0	21605	0	0	5041
7599	9609	0	0	0	0	4302
0	0	0	3196	0	0	799
12158	0	0	0	0	0	4443
4361	0	0	0	0	0	3181
5815	0	0	606	1166	0	4854
7268	0	0	448	0	0	897
6220	0	0	1066	0	0	4572
5279	0	0	197	0	0	0
7599	4804	0	23332	1319	1270	2744
9119	16816	0	0	0	0	2702
8155	2578	0	1253	2066	0	10743
4179	0	0	0	0	0	1579
10844	2856	0	348	670	0	3485
9119	12011	0	164	1899	0	2963
10288	2710	0	4419	6448	0	4267
8024	0	0	1153	887	0	3230
9119	2402	0	0	12663	0	940
6368	0	0	0	0	0	3622
5459	4314	0	0	0	0	1872
15432	8131	0	0	0	0	6049
7430	5872	7914	0	1400	0	0
7430	2348	0	0	3484	0	906
11145	17617	0	1057	0	0	2114
16718	0	0	0	0	0	8548
11145	0	0	489	5643	0	0
5015	5285	3561	0	0	0	5515
8155	2578	0	163	2520	0	3604
16718	0	0	2184	0	0	7281
0	26425	0	0	0	0	0
6079	3203	4317	0	0	0	0
9553	2516	0	179	3443	0	358
4052	0	0	481	4324	0	1927
9959	11245	0	0	0	0	3551
6687	14093	0	897	0	0	1346
12737	0	0	0	6365	0	0
8916	4697	0	998	1279	0	2328
9752	0	0	0	5527	0	2299
6368	2516	0	815	0	0	5868
6079	2402	0	3526	2260	0	2057
7867	6217	0	0	0	0	455
0	0	0	2071	0	697	1129
8916	4697	0	1467	627	0	2934
13374	0	0	0	0	0	1040
4268	0	3031	132	508	0	1057
5422	5713	0	427	0	0	11682
8722	2297	0	1076	1183	0	1846
5459	4314	2907	0	0	0	4006
3343	7927	0	1066	0	0	7010
0	0	0	744	0	0	1489
7867	0	0	0	0	0	1787
9119	0	0	0	0	0	0
7430	0	0	0	2281	0	3558
1671	0	0	7076	1775	0	2461
6687	0	0	1184	0	0	0
7268	2297	3097	0	0	0	2520
5815	0	0	444	0	0	2668
7430	0	0	2048	605	583	3465
6079	2402	6475	1291	0	0	8070
4776	0	0	0	0	1709	3692
9553	0	0	0	0	0	1598
12037	4228	2849	0	0	0	1935
8537	13494	0	655	630	0	1310
7430	11744	0	0	0	0	0
4012	2114	0	0	0	0	2212
10844	2856	0	0	0	0	0
5815	2297	3097	0	0	0	1724
13374	0	0	20741	8044	0	697
6823	2157	0	0	0	0	2478
15432	8131	0	537	0	0	0
7599	0	0	1191	0	0	2978
6079	0	0	646	0	0	5173
7229	2856	0	5120	0	0	1365
10402	4697	0	873	0	539	5242
7039	0	0	0	0	0	642
4559	2402	0	936	0	0	6553
3429	0	0	881	0	0	9110
9119	4804	0	0	0	0	3120
15734	0	0	0	0	0	0
9223	3644	0	1354	0	0	541
2972	2348	0	303	0	0	1213
5900	12435	4190	975	0	0	1950
5015	0	0	313	0	580	4703
4776	0	0	1158	0	0	3971
9553	5033	0	0	0	0	4161
7867	0	0	174	0	0	2440
5691	6747	0	2269	0	0	851
8799	0	0	716	0	0	358
8359	13212	0	22246	0	0	7214
4052	0	0	6231	0	0	7237
8359	0	0	0	0	0	17164
22291	0	0	0	0	0	2621
4559	0	0	606	0	749	2427
4559	0	0	606	0	749	2427
8024	4228	0	0	0	0	1337
7430	0	0	0	2333	0	1213
5144	0	0	1820	0	1685	7281
6368	0	3392	1087	0	0	2174
9178	6217	0	0	0	0	4112
4953	0	0	1337	0	0	2674
2476	0	0	834	1605	0	834
3184	0	0	0	1188	0	5564
2089	0	0	5221	0	0	2520
10699	2114	5698	697	0	0	836
6687	8456	0	0	5155	0	893
11145	0	0	812	0	0	4332
4559	0	0	7677	4745	0	2467
6687	10570	0	744	0	0	4468
5144	5420	0	1242	1194	0	5280
10402	2348	3165	0	3918	0	2037
6687	0	0	1224	0	0	1837
5900	3108	0	2036	712	0	5553
13374	0	0	1310	0	0	1747
3519	0	0	0	0	0	1709
5459	0	0	1966	0	0	12582
3110	2458	0	0	0	0	8623
1592	0	0	0	0	0	5436
8024	0	0	11150	875	0	455
9119	4804	0	636	0	1178	0
8722	0	0	0	572	0	1489
8155	12890	0	0	0	0	2479
11630	4595	0	151	0	0	906
5349	4228	0	0	0	0	2038
7039	11126	0	0	1536	0	0
6220	9832	3313	156	0	0	936
5015	0	0	1033	0	0	3247
8359	2202	0	0	0	0	0
11417	0	0	0	0	0	1946
6687	0	0	461	0	0	5076
6368	0	0	0	0	0	3762
11941	7550	0	0	0	0	992
5815	2297	0	0	545	0	851
6079	2402	0	2567	0	0	9966
2674	0	5698	1478	0	912	2463
6524	5156	0	14460	2958	0	3076
5459	6471	0	1749	0	0	954
2907	4595	0	7606	0	0	1755
6368	0	27137	0	0	0	2824
4268	6747	0	851	4364	0	3404
13374	0	0	9709	4667	0	7281
9119	0	0	0	0	0	10712
9553	3775	0	0	2739	0	474
7430	0	0	840	0	0	0
12158	2402	0	0	0	0	5382
4776	3775	0	0	0	0	1572
6823	0	0	0	0	0	1857
8916	7046	0	0	0	0	6800
4314	10229	0	0	845	0	0
1714	0	3653	0	0	0	2895
16718	0	0	1872	0	0	1872
0	0	0	0	0	0	0
3519	0	0	795	611	0	2863
10288	0	0	468	0	0	4681
13931	0	0	6789	5677	0	0
0	0	0	2184	0	0	0
13374	0	0	0	0	0	0
5691	15743	0	0	0	0	1771
7775	0	0	2863	7953	0	2226
12538	0	0	413	529	0	826
8359	6606	8904	819	0	0	5734
6079	0	0	579	0	0	3189
22291	0	0	0	0	0	11565
13835	3644	0	805	0	0	2148
4268	0	0	0	0	0	3890
7430	2936	0	24865	4448	0	0
6687	2642	0	693	0	0	693
9119	4804	0	0	0	567	2449
14537	0	0	0	0	0	1248
5349	4228	0	144	0	0	1739
6079	0	0	0	0	0	13653
7430	0	0	0	0	0	0
7165	0	0	0	0	0	2956
4268	2249	0	0	0	0	5041
5572	0	0	0	0	0	1080
7268	0	0	1365	2333	0	1213
13374	0	0	25206	9694	0	0
7039	0	0	356	0	0	1424
4776	2516	0	0	0	0	3769
3110	0	0	0	0	0	4510
9553	0	0	0	0	0	5173
6220	4916	0	606	583	0	1517
5572	0	0	0	0	0	1236
12282	0	0	0	0	0	3591
10176	4595	0	1028	0	0	1763
10402	0	0	6553	16613	551	2978
5144	0	0	10922	0	0	0
8024	8456	0	0	0	0	2978
7268	0	0	1047	0	0	2693
11145	3523	0	5383	0	0	0
13048	0	0	1594	0	656	3188
8916	0	0	5715	0	0	3048
13374	21140	0	1310	0	0	13107
5944	0	0	1963	1742	0	3322
5244	6217	0	0	0	0	1771
12737	0	0	165	0	0	3309
7599	2402	0	0	0	0	1379
7775	0	0	668	5787	0	0
8722	2297	0	0	0	0	5799
2476	3914	0	0	962	0	0
9752	0	2968	0	0	0	2719
7716	8131	0	1724	0	0	5420
4776	15100	0	2665	0	0	4703
9553	7550	5088	0	2908	0	0
7430	3914	0	0	5001	0	0
12538	0	0	1761	0	0	2818
6858	2710	0	1141	0	1811	2934
1714	0	0	1146	0	0	2621
3933	0	0	1618	0	0	1618
8916	4697	0	0	0	0	7212
7114	2249	0	0	0	0	3479
4458	9395	0	0	0	0	4899
9331	4916	0	0	4847	0	2205
6687	7046	0	0	0	0	0
7775	2458	0	10060	4974	0	2586
6079	0	0	215	0	0	0
7430	0	0	2340	6001	0	4681
6823	0	0	0	0	0	0
10176	0	0	1820	1166	0	2427
4458	7046	0	436	1680	0	0
8359	2642	0	0	0	0	2340
16718	0	0	23315	9694	0	0
4458	7046	0	0	0	0	0
7430	0	0	0	0	0	0
1486	2348	0	0	1726	0	2992
9553	0	0	885	0	0	0
9553	0	0	885	0	0	0
3519	5563	3749	0	2172	0	1129
5691	2249	0	1771	3973	0	1771
7430	7046	0	1863	1791	0	1863
5572	8808	0	1219	0	0	2438
7039	8344	0	1594	6131	0	4605
4776	0	0	963	0	0	7388
7599	0	0	1129	0	0	2259
9553	0	0	1099	0	0	1759
6368	5033	0	312	0	0	1248
11145	0	0	0	0	0	689
5349	6342	0	25282	0	0	847
8916	9395	0	642	0	594	2891
10176	2297	3097	633	3044	1758	1899
9907	0	0	0	4461	0	0
14537	4595	0	344	0	0	0
6220	4916	0	612	1177	0	2756
7430	0	0	0	0	0	0
12158	0	0	2383	2291	0	1191
5572	0	0	193	0	0	1163
0	0	0	0	0	0	0
4893	5156	0	474	0	0	3165
7114	6747	0	1146	2520	0	2949
9553	0	0	1170	1125	1083	4681
6687	2642	0	1512	9048	0	2016
9907	0	0	2540	5861	940	0
5015	2642	0	0	656	0	2048
2972	0	0	2922	2366	0	4615
16718	0	0	0	0	0	15603
6368	0	0	0	0	0	0
5349	4228	0	0	4132	0	805
8359	0	5936	1787	0	0	3872
10288	2710	0	0	0	0	1622
15046	0	0	2316	636	0	0
6220	0	0	2330	560	0	2621
7867	0	4190	173	0	0	3814
8628	3409	0	936	4501	0	1872
5015	7927	0	0	0	0	6227
3821	0	0	1894	1457	0	1894
14330	0	0	0	0	0	3912
11801	0	0	496	1909	0	1985
4893	0	0	609	0	0	4572
7165	0	5088	0	1726	0	1346
4559	2402	0	1113	0	0	2863
0	8131	0	468	0	1733	2808
3262	2578	0	0	0	0	4707
3184	0	0	0	0	0	2753
7961	2516	0	1671	3215	0	1003
12538	6606	0	0	0	0	0
8573	8131	0	1542	0	0	0
5279	2781	0	6656	5251	4424	3072
7599	2402	3237	0	0	612	2647
12538	0	0	0	0	0	0
3933	0	0	0	0	0	3318
10288	8131	0	0	0	0	0
6858	0	0	1224	0	0	3674
5944	0	0	304	0	0	4877
9331	2458	0	973	623	0	4217
5944	2348	0	0	659	0	4117
10558	0	0	0	0	0	1260
5015	0	0	1538	591	0	2461
4268	4498	0	21325	0	0	9882
13374	4697	0	0	0	0	5754
6220	2458	0	163	0	606	2949
6368	5033	0	0	7638	0	1985
11888	4697	3165	1260	0	0	4726
11145	4404	0	0	0	0	1652
3429	5420	0	693	0	0	1040
8537	2249	3031	893	0	0	1191
4665	0	3313	769	0	0	1846
7114	0	0	137	1059	0	1927
7430	0	15829	1337	0	0	2674
6368	0	6784	1365	0	1011	1638
5144	8131	0	1630	1254	0	3586
3039	0	3237	0	0	0	5986
4268	4498	24250	24388	0	0	1496
4458	3523	0	17193	0	0	809
7114	8996	0	1014	0	0	4349
7114	0	0	4324	4478	0	998
5015	0	0	341	0	0	11264
4665	0	0	1001	550	0	2575
5144	0	0	2795	1791	1725	3416
6368	2516	0	3882	597	1725	2795
6220	2458	3313	147	14760	0	1771
7229	0	0	3938	5453	0	4726
6079	2402	0	624	0	0	4681
6687	3523	0	1966	0	0	5242
4893	2578	0	1265	2163	0	6750
6368	10066	0	2863	3058	589	954
7114	6747	0	0	0	603	3912
6368	2516	3392	0	0	0	1863
13374	0	0	25600	0	0	6144
10288	0	0	873	0	809	1747
7599	4804	0	0	0	0	2822
8916	3523	4748	6597	0	0	879
9036	0	0	2570	0	0	0
11382	2249	0	0	0	0	3479
7114	4498	0	289	0	537	2319
7268	4595	0	0	0	0	5230
7430	0	0	595	0	0	20256
1519	9609	0	0	0	0	2743
0	4404	0	1228	0	0	1228
4179	0	2968	444	570	0	1186
10918	2157	0	291	0	0	3495
6524	2578	0	0	0	0	4593
9223	0	0	1702	2455	0	1276
11145	0	0	1213	0	0	9709
11417	0	0	2146	1651	1589	6296
8359	0	0	0	0	0	1975
7430	11744	0	0	0	0	0
13374	0	0	2340	0	0	2340
6687	10570	14246	0	0	0	22197
7716	0	0	0	0	0	1560
4665	0	0	1006	0	0	3736
4559	0	0	3594	1063	0	1382
8359	0	0	0	2377	2289	3709
18575	5872	0	2769	0	0	5538
11888	0	0	738	567	0	1771
8024	4228	0	0	4010	0	2978
9959	0	0	0	562	2708	6436
5691	2249	0	751	1734	0	2705
12158	0	0	901	0	0	1803
5015	5285	0	853	3282	0	3072
6220	4916	0	3080	1615	0	3080
6368	7550	0	344	0	0	2759
7165	0	0	1048	0	0	2097
0	0	0	0	0	0	0
11145	3523	0	0	0	0	5657
12318	0	0	6357	5643	0	4890
22291	0	0	0	9694	0	0
16718	0	0	26526	6001	0	0
9907	3914	0	750	4810	0	0
5144	0	0	712	0	0	3324
3715	0	0	0	0	0	0
7430	0	0	394	0	0	0
4559	0	3237	1661	0	0	3926
9036	2856	0	661	0	0	992
10031	0	0	877	0	0	2340
0	0	0	2978	0	0	8936
9907	7829	0	0	0	0	4064
9036	5713	0	1715	0	0	3088
9907	0	0	439	0	0	2639
6965	0	0	648	0	0	2919
12860	0	0	0	13906	0	9943
6079	7207	0	582	0	0	6407
