00054	-1.1357286	3.9182092	2.1509252
00055	-1.9257717	5.2396332	3.1514740
00056	-4.9897592	8.3651397	4.5926428
00057	-0.9244671	6.2565669	3.2013329
00058	-0.9146522	6.2378727	3.1707760
00059	-1.6287471	5.9889991	2.2774247
00060	-0.8533551	5.2404506	3.0298943
00061	-2.1699507	5.8466736	1.9185518
00062	-0.1161028	6.3672284	3.3332377
00063	-2.4544995	6.8771922	3.6394959
00064	-1.5469015	4.7999416	2.1912539
00065	-1.8967484	6.9481674	3.2276862
00066	-1.8862898	6.4595347	2.8769717
00067	-1.7852089	6.6098730	3.0954474
00068	-1.5234570	7.1447128	2.9764227
00069	-2.3303015	5.7889334	2.3611900
00070	-2.9218877	7.3110350	3.7797124
00071	-2.9233461	7.3156778	3.7832375
00072	-2.6891518	5.4730205	3.3228324
00073	-2.5249958	5.4706769	2.0921004
00074	-2.6025954	6.4335438	2.9546327
00075	-2.5988930	6.4411002	2.9623737
00076	-2.5928954	6.4125472	2.9641180
00077	-2.5407196	6.4797945	3.0097786
00078	-0.0047843	4.6635492	3.8141918
00079	-3.0875253	7.3006234	3.8719908
00080	-3.0834865	7.3026074	3.8687727
00081	-4.4942074	8.1132369	4.4110153
00082	-2.2775577	6.8835784	3.5354244
00083	-1.3967038	5.3824354	2.9523719
00084	-4.3039829	8.0214652	4.3549005
00085	-1.7631621	6.4881578	3.5867128
00086	-2.2239784	5.7101550	1.9791170
00087	-2.2798852	6.8605532	3.5519888
00088	-1.3122344	5.8878893	2.3762120
00089	-1.9112044	5.3643149	2.2789506
00090	-0.9192150	4.6533387	3.2043315
00091	-0.7475455	7.2500590	2.2089782
00092	-1.1065368	4.6675668	1.6963735
00093	-1.4609575	5.8547564	3.6983957
00094	-0.3939607	7.2538765	1.1191112
00095	-3.1254990	7.4395665	3.8791789
00096	-2.1440754	6.9555854	3.3529284
00097	-0.9225812	6.2129328	2.6711478
00098	-1.2267931	5.4055263	3.9283822
00099	-4.9934813	8.3671237	4.5940149
00100	-2.6597719	5.6632819	2.7400573
00101	-2.8726015	5.2057448	2.3785007
00102	-4.9831552	8.3616773	4.5900246
00103	-2.2770378	-4.2446593	-2.5072842
00104	-2.6433414	7.0702941	3.6599546
00105	-1.5242782	6.7295360	3.2609121
00106	-1.4826023	5.3201158	3.1928760
00107	-1.6272678	3.8650693	2.7649132
00108	-2.2345614	6.9616344	3.4617432
00109	-1.8351770	6.5130815	3.4360625
00110	-1.4287102	4.5380324	2.8554191
00111	-2.2690906	7.0243367	3.5168004
00112	-1.1240889	6.5493034	2.3687239
00113	-2.7295950	7.0766267	3.6040760
00114	-2.8374375	7.2341043	3.7279431
00115	-2.4013306	5.7004626	1.9910516
00116	-2.2108719	5.2940312	2.3635025
00117	-2.4954352	6.9760889	3.6277810
00118	0.7967384	5.8704139	0.7530544
00119	-2.7243223	5.5402311	2.8578911
00120	-2.6241917	7.1089016	3.5853791
00121	-2.9474770	7.2899024	3.7919993
00122	1.4320546	5.5617658	2.7231099
00123	-0.8008305	4.1570718	2.9816614
00124	-2.1890680	6.7730009	3.4001714
00125	-0.8603504	4.9607956	3.8842391
00126	-0.1063847	4.3950508	1.8157386
00127	-2.5999141	7.1323411	3.6150018
00128	-2.1142971	4.3430874	2.9021054
00129	-2.7139216	7.1680872	3.6615360
00130	-4.3050566	8.0212513	4.3551846
00131	-2.0143759	6.2882000	2.7963924
00132	-4.3050098	8.0217110	4.3550332
00133	-4.9841310	8.3620181	4.5903321
00134	1.1245843	5.5665638	1.0177938
00135	1.4872955	4.5755731	2.0057823
00136	-4.9841586	8.3624145	4.5904527
00137	-0.9657986	5.7489514	3.2142141
00138	-1.9759631	6.2304706	2.5100436
00139	-4.2314131	7.9852931	4.3256938
00140	-2.1874842	6.1592789	2.7904837
00141	-2.5222839	6.8154662	3.7560707
00142	-2.5769062	5.7278777	2.1141269
00143	-1.9262352	5.9806187	2.5194883
00144	-1.4128897	7.0800530	2.8728666
00145	-0.8572064	5.4277449	3.5439166
00146	-2.0943066	6.2027839	3.1947675
00147	-2.7922180	7.1304967	3.6825449
00148	-2.3369388	6.1727145	2.8369418
00149	-1.0806217	7.1585137	2.6229321
00150	-4.3056354	8.0219842	4.3551677
00151	-2.2014627	6.8965679	3.2947922
00152	-2.7677431	7.1738784	3.6993390
00153	-2.2055406	6.2869439	2.6040756
00154	-1.6811194	4.4389188	4.5405993
00155	-2.4409376	5.4931210	2.5147646
00156	-3.0109973	7.3695095	3.8305402
00157	-2.2995508	5.3280908	3.9105540
00158	-3.0200216	7.3834693	3.8395011
00159	-1.9726517	6.8589360	3.1379039
00160	-0.1890460	4.1343056	2.5595053
00161	-1.8574314	6.8365859	3.0334981
00162	-2.1665903	5.9205362	2.4207020
00163	-2.4414114	7.0706390	3.5916872
00164	-4.9827403	8.3618525	4.5898564
00165	-1.4692966	5.6686440	2.1435069
00166	-2.4147854	5.9090090	3.0901305
00167	-2.7330900	7.1701846	3.6748329
00168	-1.8505265	6.6567864	3.2318041
00169	-2.2315877	6.9071860	3.4120442
00170	-2.1361739	4.9626982	2.8000713
00171	-2.8197668	7.1733690	3.7098627
00172	-2.4042914	6.0688467	3.0406317
00173	-2.7479983	7.2109077	3.6788855
00174	-1.3154388	5.7575010	0.9190818
00175	-2.3771036	5.9528163	3.5277517
00176	-2.0742425	6.4469250	2.9839068
00177	-2.3258715	6.7970573	3.4756970
00178	-1.7420341	5.6637625	2.5919742
00179	-1.3512591	6.1654117	1.9554405
00180	-1.8488983	6.7143523	3.3526408
00181	-2.1027302	6.4508683	3.3948779
00182	-2.3917804	7.0304999	3.5240223
00183	-2.3527277	-4.4919807	-2.6021851
00184	-3.1387477	7.4668459	3.8600800
00185	-1.9339629	4.7106027	3.4994230
00186	-4.9855990	8.3628862	4.5909587
00187	-2.0849806	6.2029434	2.4814314
00188	-2.8429185	7.2145727	3.7333658
00189	-4.9807710	8.3605042	4.5887493
00190	-2.1344298	6.4792520	3.3392471
00191	-2.3292450	6.8714269	3.2756045
00192	-1.1296908	6.1329746	3.6906078
00193	-0.2186965	5.8955384	3.8076827
00194	-4.9846452	8.3622225	4.5904363
00195	0.5653633	5.5360103	2.0040762
00196	-3.0747742	7.4120568	3.8544888
00197	-1.6704602	5.3799513	1.4931361
00198	-2.1223704	6.9308615	3.1404465
00199	-1.0275404	6.5293568	2.4499679
00200	-2.1002510	6.6864228	2.9783605
00201	-2.5528247	4.8297288	2.1418333
00202	-1.8663648	6.6275710	3.1826287
00203	-0.4306880	5.7323919	3.3937704
00204	-2.2585868	6.4641652	3.1850442
00205	-2.3031988	5.8734819	2.8533784
00206	-2.8572070	7.0131523	3.7878325
00207	-0.3171346	6.1646550	3.1307505
00208	-0.9532333	6.0933150	3.4049948
00209	-2.8880886	7.3003935	3.7693534
00210	-1.8642938	6.8425203	2.4913279
00211	-0.1127476	6.5261174	0.8918251
00212	-0.0745039	5.3804654	2.5178935
00213	-2.7088130	7.1485520	3.6774042
00214	-2.6879109	7.1331817	3.6660201
00215	-2.7216113	7.1745310	3.6894090
00216	-2.2861167	6.9714877	3.5347978
00217	-2.6855105	6.8236828	3.7339068
00218	-0.8990662	5.7330555	1.9707458
00219	-1.6933091	4.5322010	3.3235602
00220	-1.8376459	5.7175790	2.5044950
00221	-4.9781803	8.3592423	4.5877948
00222	-3.1207974	7.4345325	3.8740192
00223	-4.3020301	8.0197917	4.3536836
00224	-2.8805973	7.1913168	3.7646719
00225	-2.0148813	7.0102788	3.3690924
00226	1.3747944	4.2804216	2.6482159
00227	-2.3760523	7.0123420	3.4704754
00228	-2.1485300	6.8599126	3.2730473
00229	-1.5980578	4.8170467	3.5831507
00230	-1.2792591	4.6859953	2.5362433
00231	-2.1600696	6.9252066	3.3480735
00232	-2.1401256	6.9129343	3.3335465
00233	0.3047267	4.7274506	1.9684994
00234	-2.9261077	5.1678897	3.1164002
00235	-1.1158507	5.4296098	2.3985345
00236	-1.2133051	5.1120830	2.3398313
00237	-2.2882993	6.5020756	3.0660010
00238	-1.8482283	6.9752207	3.1484964
00239	-2.0048014	6.4739779	3.0096102
00240	-2.1272602	5.9588664	2.7378386
00241	-2.9048926	5.1546201	3.1529315
00242	-2.9108553	7.2457290	3.7507001
00243	-1.9801427	7.0152457	3.1790089
00244	-2.0477004	5.8676238	2.9499228
00245	-2.0281818	5.1915913	2.0734328
00246	-2.0406736	6.3751301	2.7218452
00247	-1.3639034	4.5265224	2.4362973
00248	1.7584203	4.6464403	3.0124435
00249	-2.6140904	7.0798998	3.6574983
00250	-2.3550685	6.0130187	2.9727713
00251	-1.9658645	7.0049369	3.2397262
00252	-1.9597131	6.9417256	3.2479518
00253	-0.6079325	7.0066798	3.0703320
00254	-1.2963127	7.3362855	2.7970267
00255	-1.0084277	5.2688238	1.5010778
00256	-2.0094076	6.9442431	3.3584561
00257	-1.9948370	6.9364855	3.3404710
00258	-2.8585238	7.2447234	3.7319435
00259	-2.1710779	6.6748382	3.1593729
00260	-2.6838383	7.0644078	3.6805326
00261	-1.8653602	6.1270075	2.4730037
00262	-0.6998383	6.4510054	2.3048099
00263	-2.8709991	7.2471540	3.7428669
00264	-2.5927883	7.0920632	3.6324990
00265	-0.8179431	6.5166474	2.7635165
00266	-4.3028220	8.0201321	4.3539503
00267	-2.1136351	6.8639860	3.1213189
00268	-1.9443479	4.8463274	3.5160319
00269	-1.7988586	6.8345839	3.1164420
00270	-4.9782064	8.3591113	4.5879121
00271	-0.6156901	4.6101688	2.8524324
00272	-1.0506028	3.8763910	2.2214998
00273	-1.0639656	4.4972391	1.9525803
00274	-2.6613420	6.7875444	3.7972547
00275	-2.1033146	6.9115019	3.2322903
00276	-1.4723174	4.7866826	2.4852399
00277	-2.4220432	6.1080726	2.9681411
00278	-2.0211614	6.9291084	3.1960310
00279	-0.4306262	7.2367008	2.9896874
00280	-1.2015265	6.9848606	2.7927667
00281	-2.4029021	5.9260333	2.5329395
00282	-0.4780579	6.6112353	3.2519743
00283	-0.4639948	6.3167014	3.2669676
00284	-1.4594526	6.8903259	3.2759731
00285	-2.1758212	6.8296632	3.3557584
00286	-0.4788442	6.2171869	3.2072623
00287	-1.8332758	6.8743476	3.4752784
00288	-4.9775696	8.3586830	4.5875958
00289	-1.5860865	6.2983490	2.2211044
00290	-2.4077352	6.7136342	3.5115660
00291	-1.5943570	6.9434302	3.0760260
00292	-1.0669055	5.5791282	3.4349951
00293	-2.2029103	6.9277390	3.4196917
00294	-2.0117274	6.8047404	3.1215657
00295	-1.7225362	6.2452418	2.5874217
00296	-0.7557048	6.4715678	3.6212199
00297	-0.9415802	5.9293580	2.1997216
00298	0.2869283	5.1093869	2.7259527
00299	-0.8073203	6.6465752	3.6442559
00300	-1.9883021	5.9236228	3.4920616
00301	-2.1630573	6.6497517	3.0347088
00302	-2.0539880	6.7175534	3.2188717
00303	-0.7580575	5.3878515	3.2901384
00304	-1.3698594	5.0668161	1.9728540
00305	1.5409628	4.3930596	2.4011374
00306	-2.1180917	6.6066786	3.1084126
00307	-1.8643019	6.0780724	2.4800299
00308	-2.4594837	5.3366572	1.8129884
00309	-0.8836060	4.9274425	1.9488294
00310	-1.0076958	6.4853289	3.2959461
00311	-1.6803283	4.8001222	3.4549076
00312	-0.9447615	5.7898098	3.8074998
00313	-0.8908239	4.8201437	2.2549229
00314	-1.9185462	6.7560121	3.0670698
00315	-1.0964350	4.9017158	2.1931595
00316	-1.4083795	6.4500554	2.9008845
00317	-1.1813626	4.8756233	2.2983730
00318	-2.0595123	7.0287592	3.3735614
00319	0.5347214	4.6246072	4.1461319
00320	-1.1481784	4.8710997	2.5829780
00321	-2.0044407	6.9029941	3.3873215
00322	-2.1723806	6.9887119	3.2364087
00323	-0.5167833	4.4372153	2.3490331
00324	-1.9518572	5.0055099	3.4089209
00325	-2.3489810	-4.4860339	-2.6027505
00326	-2.1000161	5.5128141	1.9504339
00327	0.1396872	4.8861849	3.3332800
00328	-2.0075093	5.4639351	2.4051651
00329	-1.5017903	6.8186639	3.0933798
00330	-1.9248282	5.1536449	2.3794428
00331	-2.0842916	7.0648694	3.3663831
00332	-1.7752387	7.0855269	3.0632832
00333	1.4801873	4.4469623	3.2322511
00334	0.1148303	4.6418177	3.8063124
00335	-2.2595660	6.8455683	3.4430599
00336	-0.7764188	5.3525380	3.1481408
00337	-1.0943902	5.5735264	3.4853408
00338	-1.9165843	5.2636218	2.7577124
00339	-2.3904187	7.0360039	3.5308010
00340	-0.1869542	6.9861203	2.4342190
00341	-2.0275120	5.3900407	1.8528494
00342	-0.5639439	6.8559154	3.4606051
00343	-1.2851229	6.3498077	3.4589169
00344	-0.4780952	4.9785791	2.5439314
00345	-2.5444253	5.4205741	3.1551526
00346	0.7226809	5.1181120	3.9795701
00347	-2.2594498	5.4104097	3.2162880
00348	-1.3738797	4.4035985	4.4340425
00349	-1.3019529	5.1120740	1.7540120
00350	-1.8245714	6.9983942	3.0714446
00351	-2.7813778	7.2083357	3.7101763
00352	-2.0604158	6.2997203	2.9511140
00353	-1.3338535	5.3754200	2.0413186
00354	-1.6864994	5.6553113	3.4298441
00355	-2.4373753	6.6476576	3.5732041
00356	-0.4881189	6.9256664	2.7876685
00357	-0.9023394	5.3644705	3.1848274
00358	-0.7509360	6.9353577	3.3172685
00359	-2.4908311	6.9436703	3.4047696
00360	-2.9737607	7.3525906	3.8094895
00361	-1.1079186	5.1449374	3.2891203
00362	-0.1210807	4.2380440	2.1180965
00363	-2.5793445	6.7713838	3.5803446
00364	-2.1545600	5.3476914	1.7139849
00365	-1.7776827	6.8646857	3.4005209
00366	-2.3952882	6.8828337	3.6422945
00367	-1.2108601	4.9374115	2.5633167
00368	-1.7236257	6.3876083	1.9026088
00369	-3.0247550	7.3818354	3.8334090
00370	-0.5848534	5.1432494	3.5887380
00371	-2.5466106	7.1196231	3.5980126
00372	-2.4677253	6.8699794	3.6099842
00373	0.1616255	4.6399583	4.1570027
00374	-2.0821780	6.2789682	2.8476059
00375	-1.8314350	6.2744209	1.7199799
00376	-1.9932426	6.5097515	3.0702828
00377	-0.6963951	5.6626731	3.1172152
00378	-0.9378678	6.1158582	2.9870193
00379	-2.4946816	6.6857591	3.8274460
00380	-2.7828784	7.0704942	3.7338024
00381	-2.2667327	7.0053849	3.4722039
00382	-0.8627533	5.9299238	3.0072379
00383	-1.7033482	6.8707043	3.1991611
00384	-1.0029695	3.7795421	2.3502579
00385	0.9401569	5.1246914	1.7842715
00386	-1.7655473	6.2185323	2.9023652
00387	-2.7048759	7.1322517	3.6850381
00388	-3.2774787	7.5193707	3.9377140
00389	-0.6744500	5.3387962	3.8274158
00390	-0.7907641	6.1270405	3.7313402
00391	-0.5855943	5.1371424	4.3820355
00392	-1.4262883	7.1234940	3.0296388
00393	-2.2903772	6.1919045	2.6502726
00394	-1.7674638	5.8108177	1.4730422
00395	-1.6992713	6.5418955	3.2124415
00396	-2.0832421	6.4527335	2.9016684
00397	-2.1452323	6.5481257	3.1192670
00398	-1.9494977	6.7801833	3.2925846
00399	-2.8475447	7.2650016	3.7381464
00400	-2.1375298	6.6623098	3.2508787
00401	-3.1165044	7.4307375	3.8637238
00402	-2.0675037	6.7468009	3.3740272
00403	-4.3015182	8.0195917	4.3536876
00404	-1.0632143	4.7616237	2.4845982
00405	-1.2768284	6.7084209	2.9076812
00406	-2.0075713	6.8987998	3.1913630
00407	-1.8510875	5.1068723	4.2040019
00408	-1.1971051	6.1303343	3.9123945
00409	-2.1538319	6.7608311	3.1337614
00410	-0.8178292	4.7950523	3.4079271
00411	-1.7756407	4.4162612	3.9085442
00412	-1.2676421	5.7553812	2.8773609
00413	-1.9662589	6.8806507	3.2611937
00414	-0.8039010	4.7132586	2.3696715
00415	-0.9139945	4.9090513	2.6594694
00416	-1.7014804	7.0468650	2.9348490
00417	-0.8932569	4.8494263	4.2836780
00418	-1.9124359	6.9666253	3.2979237
00419	-1.2403271	4.9250251	2.6805006
00420	-2.0307453	6.9481058	3.3095136
00421	-1.5790606	6.6301196	3.0795248
00422	-2.8191624	5.2025343	2.5091509
00423	-2.8294226	7.2189518	3.7334154
00424	-1.1727824	3.9320994	2.2852536
00425	-0.6291612	4.8552808	3.6529184
00426	-2.2355954	5.5741298	1.8266300
00427	-1.8076306	6.6041697	3.3548445
00428	-1.9797444	6.1316867	2.8465824
00429	-1.7383301	6.7627360	3.2431845
00430	-2.0871870	5.2155314	1.7112200
00431	-2.9561877	7.3367527	3.8046743
00432	-2.2410341	6.2094650	2.7633640
00433	-2.0108541	5.6115654	3.0277732
00434	-1.2650063	5.0326907	2.3083013
00435	-0.9638282	6.5405160	3.4865853
00436	-1.2444049	4.6163695	2.0730964
00437	-0.7029789	6.0683970	3.7051447
00438	-0.7840926	5.0815913	3.8306773
00439	-1.3799667	5.7301433	2.1027383
00440	-1.5884729	4.8283032	3.9426327
00441	-2.5230563	5.9707691	3.7881978
00442	-0.1904254	6.0953585	3.3074326
00443	-1.4492589	6.9636087	3.2387523
00444	1.1196775	4.9530896	3.2448017
00445	0.1007088	5.1665713	3.0052026
00446	-1.9726739	6.9130038	3.1585476
00447	-0.0608057	6.2441187	3.3516988
00448	-2.6855961	6.7657065	3.6939230
00449	-1.6523758	6.4402900	3.3845883
00450	-1.7800575	6.8401827	3.4865352
00451	-1.2018742	4.2835897	2.4195460
00452	1.5364318	4.3175722	4.0902775
00453	-1.1565764	7.2413251	2.8025336
00454	-1.8029855	4.3484488	4.5788530
00455	-1.0492028	6.8583040	3.4087478
00456	-1.0176276	5.1882006	2.8831598
00457	-1.3347173	4.8467922	2.3285804
00458	-2.2511593	5.4322803	2.0304832
00459	-2.3489635	-4.4860050	-2.6027001
00460	-1.5598447	4.2207359	2.6721096
00461	-0.0996198	7.3352422	3.1340657
00462	0.0046724	5.3413441	4.0529943
00463	-1.8974760	6.3617355	3.4346850
00464	-0.3038547	4.4961094	3.5457789
00465	-1.7046092	7.0034792	3.0960580
00466	-1.3555544	5.3188853	2.2050078
00467	-1.9896765	6.6831834	2.8562160
00468	-1.6780244	5.4481327	2.3779023
00469	-0.1393885	7.2306843	3.4576734
00470	-2.1448901	5.2260863	2.5231099
00471	-1.9141185	5.4110610	1.8404404
00472	-0.4369376	4.8332469	1.3735032
00473	0.7939063	6.6236776	3.5495512
00474	-0.9817405	5.8731736	2.9174356
00475	-0.6715461	4.7442145	3.4883737
00476	-0.5533869	7.0741059	3.2730682
00477	-0.9933415	4.1643013	2.1114911
00478	-1.7858227	6.9072369	3.0906781
00479	0.0245376	6.3666921	3.2283936
00480	-3.0515570	7.3923515	3.8425965
00481	-3.0890077	7.4152592	3.8583098
00482	-2.5246125	7.0604190	3.4939446
00483	-1.6811070	5.5651213	2.5316928
00484	-0.6691255	4.9320287	1.7787971
00485	-2.7640977	7.2309392	3.7105645
00486	-3.4630105	7.6068450	4.0065980
00487	-2.0692152	6.5211899	3.0447084
00488	0.1937535	4.7783630	2.5206994
00489	-1.7128448	6.9532000	3.3258566
00490	-2.2269801	5.3479846	1.8059220
00491	-2.4322201	5.0044748	2.0497635
00492	0.6757638	5.4244504	3.7035152
00493	-0.7875998	6.4240161	2.3555314
00494	-1.2416306	6.5562556	3.4918343
00495	-1.7252711	5.7007665	3.2841521
00496	-2.0241892	5.5835640	1.6667383
00497	-0.4925435	6.2296746	3.1660240
00498	-2.0606658	6.9999466	3.2632022
00499	0.1283620	4.8143223	3.7107920
00500	-0.4458057	5.5992601	3.2031595
00501	-1.9878788	6.8208781	3.3585944
00502	-1.9908787	6.5980290	3.2324479
00503	-0.3781180	5.0546044	1.3245694
00504	-2.0252040	5.4902594	2.3953181
00505	-1.8205518	6.8250217	3.0865494
00506	1.7605152	4.4754252	2.1793832
00507	-0.9518229	6.5309330	3.3167433
00508	-1.8744986	6.2671487	3.5919736
00509	-0.1450227	7.2972934	3.0463450
00510	-1.4363090	7.0616338	3.1028453
00511	-1.8948895	6.7127470	3.4904932
00512	1.3320662	4.9547348	4.2948841
00513	-1.7145546	6.5365424	2.6989670
00514	-2.1078307	6.7892224	3.4532415
00515	-1.9985562	6.8446528	3.1670978
00516	-2.5880867	7.1321067	3.6142885
00517	-2.7515064	6.9076219	3.7439968
00518	-1.8654641	6.1851515	3.1895667
00519	-1.6366596	5.1655639	1.8099030
00520	-2.7904704	7.1648026	3.6810978
00521	-1.7111059	7.1189869	3.1617732
00522	-2.6052053	5.7147603	3.9196515
00523	-1.5096095	7.0423521	3.0257418
00524	-1.1789453	5.6252850	2.4235344
00525	-1.2234116	6.5263112	1.7189746
00526	-0.8782888	4.8867542	2.7091811
00527	-1.6173075	6.8293087	2.9342490
00528	-2.0722326	6.1180233	3.8276235
00529	0.9315645	5.1414848	4.3500801
00530	-2.1372825	6.0883129	3.0378346
00531	-2.6136732	5.8304057	3.1226000
00532	-0.9301137	7.4410920	2.7488670
00533	-1.1683124	7.1982654	2.9157194
00534	-1.2501906	4.4098059	2.3646837
00535	-1.1625284	6.0352233	3.6854439
00536	-0.4289627	6.5879077	2.1851873
00537	0.6764910	5.9313987	0.8435973
00538	-2.0245578	5.3772623	2.1963997
00539	-1.7871470	6.9135192	3.2285025
00540	0.3232462	5.6641793	3.7239250
00541	-1.5048440	4.5245904	2.4931179
00542	-1.3912055	7.0429577	2.6668391
00543	-2.4863700	6.0103340	3.5906258
00544	-1.7439258	5.8935523	2.6654390
00545	-1.8209542	5.3630525	2.2404765
00546	-2.2335105	6.3925278	3.0342287
00547	-2.8696354	7.2947136	3.7578742
00548	-2.7269791	7.1669650	3.6922006
00549	-2.1697329	6.8016366	3.2279305
00550	-2.2358644	6.7995710	3.2869089
00551	-1.0556391	5.2512116	3.4413194
00552	-0.7052883	4.4645054	3.0306348
00553	-2.4133987	7.0466488	3.5207331
00554	-1.4196459	6.8801322	3.2666584
00555	-1.6108951	6.2818600	1.9538442
00556	-2.1580761	6.9293009	3.4275841
00557	-1.4372626	6.6008129	3.5983015
00558	-2.4042068	6.8815847	3.6091322
00559	-1.5100263	6.8864264	3.2394950
00560	-1.5723307	6.9791783	3.2170477
00561	-2.5880504	4.8014930	2.3710150
00562	-0.6934753	4.5679463	2.6065943
00563	-1.9591714	6.8203602	3.2345204
00564	-2.7930967	7.1730175	3.7054387
00565	-1.8713212	6.8918751	3.1505255
00566	-0.7638739	5.9073734	3.2279807
00567	-2.3824811	6.9647157	3.5580469
00568	0.1670258	6.2756241	3.2380336
00569	1.0366761	6.1746872	1.3038432
00570	-2.1278566	7.0393172	3.3877319
00571	0.8460887	6.1500125	3.7688239
00572	-0.9803391	5.1868175	3.5195900
00573	-1.6861641	6.6806714	3.3443579
00574	-2.1613943	6.8445249	3.3857352
00575	-2.0065573	4.3300212	2.7812477
00576	-1.6926685	6.8479406	2.8265016
00577	-2.3305705	5.1719427	1.9221180
00578	0.2063643	4.6987764	3.5821220
00579	-0.8119519	6.4505954	3.3058930
00580	-1.2127020	4.3813301	2.1670075
00581	-2.1289896	6.4951834	3.0924993
00582	-1.3483152	6.3578565	3.6726295
00583	-0.7849661	4.3768203	2.2679237
00584	-0.5725460	4.3209403	2.1859014
00585	-2.0430243	6.9059139	3.2920097
00586	-2.0330385	6.3649763	3.0678056
00587	-1.8606568	5.7929371	2.3791724
00588	-1.7574266	5.3247683	2.9849917
00589	-1.9175706	6.7731206	3.2372748
00590	-2.2893483	6.7423272	3.2336267
00591	-1.9505588	4.3643728	3.0669048
00592	-1.7076407	6.1594160	1.9174068
00593	-1.6890208	6.9820006	3.2699059
00594	-2.1688718	6.5977944	3.2933246
00595	-1.1316656	6.9750035	3.3638414
00596	-2.9565995	7.3354218	3.8019308
00597	-1.8389057	5.1084590	4.1987261
00598	-0.8686884	5.8213145	3.7820571
00599	-2.7038302	7.1267966	3.6911428
00600	-0.9591724	4.2426572	2.4490266
00601	-1.9040551	5.1645184	2.5566467
00602	-1.0729129	6.6868985	3.5307577
00603	-2.1900958	5.6624778	2.6439744
00604	-1.7947512	6.2014530	3.2198812
00605	-1.9760283	6.9720175	3.3033311
00606	-1.7574348	5.9243426	3.2180884
00607	-4.9859554	8.3633708	4.5909582
00608	-1.9244016	6.8657920	3.2272471
00609	-1.6817718	6.3306054	3.5117747
00610	-3.0069952	5.1560074	3.3061332
00611	-4.9541586	8.3336684	4.5641499
00612	-1.3036185	4.3110984	2.2262055
00613	-1.7532624	5.9172495	2.5210699
00614	-1.6517887	6.6607831	3.2719534
00615	-1.4097858	6.5840493	3.3335759
00616	2.1635580	5.9057015	1.0044074
00617	-1.0803395	5.9432969	3.0545930
00618	-5.0047265	8.3707558	4.6007454
00619	-2.0491739	5.0433433	4.2134818
00620	0.0231816	5.6152532	1.5183805
00621	-1.7323524	6.0101866	1.5559981
00622	-2.6860950	5.4695639	3.4501819
00623	-1.5796736	5.4724157	1.8628605
00624	-1.8448942	6.0848221	3.9318366
00625	-0.9789678	4.9450360	2.9923644
00626	-1.8447698	5.9426268	4.2169352
00627	-2.1013070	5.4708418	3.2570644
00628	-2.0355452	6.9608759	3.2268472
00629	-1.5412013	6.9311833	3.1155310
00630	-1.1113408	5.8831216	3.7873083
00631	-1.3964422	7.1043597	2.9228774
00632	-3.0242521	7.3741898	3.8371765
00633	-2.0695834	5.6230110	4.0768486
00634	-1.4762554	6.2618855	3.1036336
00635	-0.1563436	7.3394008	3.2112749
00636	-2.8403530	7.2738133	3.7381903
